[POST] /session/start -> 200 session=5105fb2b-27a8-4515-b65b-add811a29014
[POST] /play/round day=26 hour=8 -> 200
[POST] /play/round day=26 hour=9 -> 200
[POST] /play/round day=26 hour=10 -> 200
[POST] /play/round day=26 hour=11 -> 200
[POST] /play/round day=26 hour=12 -> 200
[POST] /play/round day=26 hour=13 -> 200
[POST] /play/round day=26 hour=14 -> 200
[POST] /play/round day=26 hour=15 -> 200
[POST] /play/round day=26 hour=16 -> 200
[POST] /play/round day=26 hour=17 -> 200
[POST] /play/round day=26 hour=18 -> 200
[POST] /play/round day=26 hour=19 -> 200
[POST] /play/round day=26 hour=20 -> 200
[POST] /play/round day=26 hour=21 -> 200
[POST] /play/round day=26 hour=22 -> 200
[POST] /play/round day=26 hour=23 -> 200
[POST] /play/round day=27 hour=0 -> 200
[POST] /play/round day=27 hour=1 -> 200
[POST] /play/round day=27 hour=2 -> 200
[POST] /play/round day=27 hour=3 -> 200
[POST] /play/round day=27 hour=4 -> 200
[POST] /play/round day=27 hour=5 -> 200
[POST] /play/round day=27 hour=6 -> 200
[POST] /play/round day=27 hour=7 -> 200
[POST] /play/round day=27 hour=8 -> 200
[POST] /play/round day=27 hour=9 -> 200
[POST] /play/round day=27 hour=10 -> 200
[POST] /play/round day=27 hour=11 -> 200
[POST] /play/round day=27 hour=12 -> 200
[POST] /play/round day=27 hour=13 -> 200
[POST] /play/round day=27 hour=14 -> 200
[POST] /play/round day=27 hour=15 -> 200
[POST] /play/round day=27 hour=16 -> 200
[POST] /play/round day=27 hour=17 -> 200
[POST] /play/round day=27 hour=18 -> 200
[POST] /play/round day=27 hour=19 -> 200
[POST] /play/round day=27 hour=20 -> 200
[POST] /play/round day=27 hour=21 -> 200
[POST] /play/round day=27 hour=22 -> 200
[POST] /play/round day=27 hour=23 -> 200
[POST] /play/round day=28 hour=0 -> 200
[POST] /play/round day=28 hour=1 -> 200
[POST] /play/round day=28 hour=2 -> 200
[POST] /play/round day=28 hour=3 -> 200
[POST] /play/round day=28 hour=4 -> 200
[POST] /play/round day=28 hour=5 -> 200
[POST] /play/round day=28 hour=6 -> 200
[POST] /play/round day=28 hour=7 -> 200
[POST] /play/round day=28 hour=8 -> 200
[POST] /play/round day=28 hour=9 -> 200
[POST] /play/round day=28 hour=10 -> 200
[POST] /play/round day=28 hour=11 -> 200
[POST] /play/round day=28 hour=12 -> 200
[POST] /play/round day=28 hour=13 -> 200
[POST] /play/round day=28 hour=14 -> 200
[POST] /play/round day=28 hour=15 -> 200
[POST] /play/round day=28 hour=16 -> 200
[POST] /play/round day=28 hour=17 -> 200
[POST] /play/round day=28 hour=18 -> 200
[POST] /play/round day=28 hour=19 -> 200
[POST] /play/round day=28 hour=20 -> 200
[POST] /play/round day=28 hour=21 -> 200
[POST] /play/round day=28 hour=22 -> 200
[POST] /play/round day=28 hour=23 -> 200
[POST] /play/round day=29 hour=0 -> 200
[POST] /play/round day=29 hour=1 -> 200
[POST] /play/round day=29 hour=2 -> 200
[POST] /play/round day=29 hour=3 -> 200
[POST] /play/round day=29 hour=4 -> 200
[POST] /play/round day=29 hour=5 -> 200
[POST] /play/round day=29 hour=6 -> 200
[POST] /play/round day=29 hour=7 -> 200
[POST] /play/round day=29 hour=8 -> 200
[POST] /play/round day=29 hour=9 -> 200
[POST] /play/round day=29 hour=10 -> 200
[POST] /play/round day=29 hour=11 -> 200
[POST] /play/round day=29 hour=12 -> 200
[POST] /play/round day=29 hour=13 -> 200
[POST] /play/round day=29 hour=14 -> 200
[POST] /play/round day=29 hour=15 -> 200
[POST] /play/round day=29 hour=16 -> 200
[POST] /play/round day=29 hour=17 -> 200
[POST] /play/round day=29 hour=18 -> 200
[POST] /play/round day=29 hour=19 -> 200
[POST] /play/round day=29 hour=20 -> 200
[POST] /play/round day=29 hour=21 -> 200
[POST] /play/round day=29 hour=22 -> 200
[POST] /session/end -> 200
{
  "day": 30,
  "hour": 0,
  "flightUpdates": null,
  "penalties": [
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 426400.0,
      "reason": "End of game penalty for remaining stock at airport WPUE kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 33149.99999999999,
      "reason": "End of game penalty for remaining stock at airport WPUE kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 17171700.0,
      "reason": "End of game penalty for remaining stock at airport WPUE kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 59799.99999999999,
      "reason": "End of game penalty for remaining stock at airport WPUE kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 158600.0,
      "reason": "End of game penalty for remaining stock at airport WCKH kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 469950.0,
      "reason": "End of game penalty for remaining stock at airport WCKH kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 114400.0,
      "reason": "End of game penalty for remaining stock at airport WCKH kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 198989700.0,
      "reason": "End of game penalty for remaining stock at airport WCKH kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 218400.0,
      "reason": "End of game penalty for remaining stock at airport NUQO kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 29250.0,
      "reason": "End of game penalty for remaining stock at airport NUQO kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 172900.0,
      "reason": "End of game penalty for remaining stock at airport NUQO kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 0.0,
      "reason": "End of game penalty for remaining stock at airport NUQO kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 299000.0,
      "reason": "End of game penalty for remaining stock at airport RTSU kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 169650.0,
      "reason": "End of game penalty for remaining stock at airport RTSU kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 139100.0,
      "reason": "End of game penalty for remaining stock at airport RTSU kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 102050.0,
      "reason": "End of game penalty for remaining stock at airport RTSU kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 389999.99999999994,
      "reason": "End of game penalty for remaining stock at airport BYDH kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 157949.99999999997,
      "reason": "End of game penalty for remaining stock at airport BYDH kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 257399.99999999994,
      "reason": "End of game penalty for remaining stock at airport BYDH kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 120250.0,
      "reason": "End of game penalty for remaining stock at airport BYDH kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 454999.99999999994,
      "reason": "End of game penalty for remaining stock at airport NVKF kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 103350.00000000001,
      "reason": "End of game penalty for remaining stock at airport NVKF kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 124799.99999999999,
      "reason": "End of game penalty for remaining stock at airport NVKF kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 27950.0,
      "reason": "End of game penalty for remaining stock at airport NVKF kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 325000.0,
      "reason": "End of game penalty for remaining stock at airport ERNI kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 62399.99999999999,
      "reason": "End of game penalty for remaining stock at airport ERNI kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 118299.99999999999,
      "reason": "End of game penalty for remaining stock at airport ERNI kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 312649.99999999994,
      "reason": "End of game penalty for remaining stock at airport ERNI kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 533000.0,
      "reason": "End of game penalty for remaining stock at airport XPAL kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 140400.0,
      "reason": "End of game penalty for remaining stock at airport XPAL kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 360100.0,
      "reason": "End of game penalty for remaining stock at airport XPAL kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 174199.99999999997,
      "reason": "End of game penalty for remaining stock at airport XPAL kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 475800.0,
      "reason": "End of game penalty for remaining stock at airport JWYZ kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 263250.0,
      "reason": "End of game penalty for remaining stock at airport JWYZ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 22100.0,
      "reason": "End of game penalty for remaining stock at airport JWYZ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 144299.99999999997,
      "reason": "End of game penalty for remaining stock at airport JWYZ kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 197599.99999999997,
      "reason": "End of game penalty for remaining stock at airport AEGV kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 72150.0,
      "reason": "End of game penalty for remaining stock at airport AEGV kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 178100.0,
      "reason": "End of game penalty for remaining stock at airport AEGV kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 449799.99999999994,
      "reason": "End of game penalty for remaining stock at airport AEGV kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 169000.0,
      "reason": "End of game penalty for remaining stock at airport VXOT kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 196950.0,
      "reason": "End of game penalty for remaining stock at airport VXOT kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 59799.99999999999,
      "reason": "End of game penalty for remaining stock at airport VXOT kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 176800.0,
      "reason": "End of game penalty for remaining stock at airport VXOT kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 522600.0,
      "reason": "End of game penalty for remaining stock at airport QQYX kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 152100.0,
      "reason": "End of game penalty for remaining stock at airport QQYX kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 0.0,
      "reason": "End of game penalty for remaining stock at airport QQYX kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 90350.0,
      "reason": "End of game penalty for remaining stock at airport QQYX kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 457600.0,
      "reason": "End of game penalty for remaining stock at airport EEUQ kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 36363600.0,
      "reason": "End of game penalty for remaining stock at airport EEUQ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 115700.0,
      "reason": "End of game penalty for remaining stock at airport EEUQ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 288599.99999999994,
      "reason": "End of game penalty for remaining stock at airport EEUQ kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 306799.99999999994,
      "reason": "End of game penalty for remaining stock at airport KLOO kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 360749.99999999994,
      "reason": "End of game penalty for remaining stock at airport KLOO kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 189800.0,
      "reason": "End of game penalty for remaining stock at airport KLOO kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 199549.99999999997,
      "reason": "End of game penalty for remaining stock at airport KLOO kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
